"staid","year","fertTN","manureTN","fertTP","manureTP"
"01487000",1985,705587.7635,1517718.4429,139998.9824,459242.4508
"01487000",1986,561627.7886,1574395.2015,97385.0393,475357.4433
"01487000",1987,533313.9013,1628457.1023,88032.629,491472.436
"01487000",1988,510776.1748,1599302.9362,82115.6029,483328.8414
"01487000",1989,569410.8979,1572175.2828,90625.66,475185.2476
"01487000",1990,711586.5842,1545047.6357,109412.2365,467041.6532
"01487000",1991,719770.7914,1518508.2227,109728.2004,458898.0593
"01487000",1992,752830.1887,1488765.819,117279.4442,450754.4651
"01487000",1993,680322.0765,1463793.6567,101588.443,442487.0886
"01487000",1994,690538.7754,1441436.4666,105968.5594,434219.7129
"01487000",1995,729140.2995,1416464.3013,106222.3776,425952.337
"01487000",1996,790245.2188,1390903.8976,111753.5642,417684.9608
"01487000",1997,834392.1933,1365931.7321,140819.3755,409417.5847
"01487000",1998,687490.7216,1429538.6228,114237.1502,426944.0573
"01487000",1999,798184.8586,1489942.3013,148559.5243,444470.5295
"01487000",2000,774378.3456,1550345.9756,101934.3916,461997.0022
"01487000",2001,684158.4271,1610749.6519,72240.9734,479523.4746
"01487000",2002,805438.833,1671153.3264,80137.3042,497049.9467
"01487000",2003,630486.8436,1717563.9247,67103.276,510629.1283
"01487000",2004,563831.6657,1760771.5299,47983.1926,524208.3094
"01487000",2005,631555.0767,1807182.1269,61833.6404,537787.4905
"01487000",2006,602707.5957,1853592.8345,53922.3588,551366.6713
"01487000",2007,779644.416,1896800.4367,65007.5997,564945.8529
"01487000",2008,905094.7227,1832017.0668,63101.5319,544970.7656
"01487000",2009,820579.741,1764030.7024,55766.0691,524995.6796
"01487000",2010,967100.1573,1696632.6892,159546.4759,505020.5926
"01487000",2011,896868.9978,1631261.1892,63046.095,485045.5061
"01487000",2012,800905.9158,1563862.9553,52449.8364,465070.4191
"01488500",1985,526518.6178,251565.1215,104469.0748,67483.7802
"01488500",1986,572979.2316,258243.8294,99337.2595,69453.8683
"01488500",1987,546924.0763,264922.5603,90366.4534,71423.9566
"01488500",1988,505466.4517,233755.1956,81292.1104,61968.5974
"01488500",1989,543933.7889,200361.5859,86514.779,52513.2374
"01488500",1990,651755.0792,166968,100316.2081,43057.8783
"01488500",1991,637301.7792,135800.6348,97161.453,33602.5186
"01488500",1992,639076.9065,102407.037,99684.5698,24147.159
"01488500",1993,569812.9151,106859.524,85426.4236,24854.7398
"01488500",1994,570284.5602,111312,87547.4522,25562.3212
"01488500",1995,594463.6889,115764.476,87019.9298,26269.9023
"01488500",1996,636060.8206,117990.7199,90011.4187,26977.4838
"01488500",1997,662694.0549,122443.1956,111949.2625,27685.0652
"01488500",1998,541855.0692,115764.476,89984.8762,25418.2199
"01488500",1999,625872.7751,106859.524,115963.6676,23151.3747
"01488500",2000,599698.272,97954.5603,79270.5607,20884.53
"01488500",2001,527945.4071,89049.6034,56326.0478,18617.6851
"01488500",2002,612317.4059,80144.64,61275.3389,16350.84
"01488500",2003,481162.1832,146931.8409,51375.5564,36491.2135
"01488500",2004,432559.3574,211492.8044,37149.3005,56631.5869
"01488500",2005,490055.7157,278280,48156.8212,76771.96
"01488500",2006,469478.3699,345067.1956,41997.7625,96912.3335
"01488500",2007,508434.0421,409628.1464,42705.8004,117052.707
"01488500",2008,572829.7831,411854.3907,40233.0691,117504.5633
"01488500",2009,510072.1774,411854.3907,34527.8292,117956.4195
"01488500",2010,582782.7659,414080.6348,95672.8015,118408.276
"01488500",2011,535832.0404,414080.6348,37886.1524,118860.1318
"01488500",2012,471923.2831,416306.8785,31310.6683,119311.9886
"01491000",1985,1230158.0723,397650.243,270064.293,110524.1061
"01491000",1986,1247882.2137,411799.6626,256474.1365,114739.6839
"01491000",1987,1180730.474,425929.4147,246712.0905,118955.2615
"01491000",1988,1127369.6681,386528.7485,236374.3873,107128.5236
"01491000",1989,1156041.8527,345322.2379,202868.4286,95301.7855
"01491000",1990,1302369,304135.4725,236164.5346,83475.0477
"01491000",1991,1393346.2538,265229.9066,258704.5355,71648.3085
"01491000",1992,1506591.1294,224043.1188,261010.1695,59821.5714
"01491000",1993,1308247.8661,227635.1137,219780.5682,60249.9882
"01491000",1994,1291797.8649,230712.2975,238574.6843,60678.4076
"01491000",1995,1417889.8338,234304.2818,232497.0177,61106.826
"01491000",1996,1455042.0802,235595.3446,235791.3646,61535.2429
"01491000",1997,1512845.6876,239187.3289,277338.0464,61963.6612
"01491000",1998,1256698.6232,240521.3018,225366.2193,61869.6308
"01491000",1999,1334383.3967,239019.8522,247271.8045,61775.5995
"01491000",2000,1614710.0176,237518.3699,244685.7916,61681.5689
"01491000",2001,1256969.3788,236531.6948,161563.0152,61587.5371
"01491000",2002,1383383.4638,235030.2348,171074.7372,61493.5062
"01491000",2003,1045509.5668,309659.7631,123004.3136,84043.6196
"01491000",2004,1195433.7936,382522.8544,106462.7156,106593.7335
"01491000",2005,1260809.1424,457152.3894,121981.5878,129143.8468
"01491000",2006,1055585.8104,531781.9126,99126.1441,151693.9603
"01491000",2007,1226428.8729,604625.2921,111049.2045,174244.0733
"01491000",2008,1352111.5816,613877.2183,111646.0946,176789.9759
"01491000",2009,1127539.2686,620313.3779,84893.2351,179335.8798
"01491000",2010,1132660.4137,629545.5943,188554.9605,181881.7829
"01491000",2011,1204304.6135,636496.5547,133424.4259,184427.6862
"01491000",2012,1070855.5602,645728.7713,101088.4868,186973.5894
"01491500",1985,1407897.8608,275187.0606,365438.9795,74891.3062
"01491500",1986,1104646.1906,286511.3871,310827.2071,78251.7567
"01491500",1987,1000811.074,295316.0122,318093.2738,81612.2066
"01491500",1988,1066023.8833,291550.8546,340900.3276,80414.9735
"01491500",1989,999639.6767,285714.8943,219889.0803,79217.7389
"01491500",1990,983515.3722,282398.6652,268483.2907,78020.5051
"01491500",1991,1383974.1881,276562.7049,368383.3341,76823.271
"01491500",1992,1823737.1414,273246.4783,374763.981,75626.0372
"01491500",1993,1519279.5649,274868.3704,309618.9143,76540.6527
"01491500",1994,1476556.8877,276041.3426,370604.7595,77455.2686
"01491500",1995,1812334.629,277663.2229,353204.7914,78369.8852
"01491500",1996,1729225.4417,279285.1239,353671.1159,79284.5008
"01491500",1997,1809199.9352,280907.017,385607.1902,80199.1165
"01491500",1998,1529559.8172,288089.7304,315318.0638,81428.8782
"01491500",1999,1307285.7842,292303.8071,245614.6946,82658.6401
"01491500",2000,2451595.34,296517.8664,433725.2774,83888.4018
"01491500",2001,1534472.2873,301180.8577,257066.0264,85118.1631
"01491500",2002,1521654.1499,305394.9344,263913.0801,86347.9257
"01491500",2003,1040077.7259,367837.9152,149624.2282,105301.5277
"01491500",2004,1812496.4578,433249.5401,166239.3213,124255.1293
"01491500",2005,1698867.1928,495692.5299,159156.1258,143208.7318
"01491500",2006,1086703.4289,558135.536,113456.8875,162162.3338
"01491500",2007,1287996.7589,621027.4356,130503.955,181115.9364
"01491500",2008,1388957.7215,594555.8605,147176.1245,173150.5639
"01491500",2009,1007836.1022,567635.3192,94732.6977,165185.1916
"01491500",2010,705319.8803,538643.9572,125325.3696,157219.8195
"01491500",2011,1130641.356,512172.3629,226246.9693,149254.4475
"01491500",2012,1019800.3972,483181.0538,157228.1988,141289.0757
"01495000",1985,233335.2065,371037.4231,78297.0587,82073.9488
"01495000",1986,329168.9393,365239.2536,113964.3005,80172.83
"01495000",1987,449119.8674,357538.2513,144153.2724,78271.7116
"01495000",1988,448300.7812,348538.7755,140691.7324,76461.3017
"01495000",1989,428105.9686,339539.3078,130958.3443,74650.8917
"01495000",1990,426727.8235,333741.1545,129382.1265,72840.4817
"01495000",1991,426353.6331,324741.6902,129915.0461,71030.0721
"01495000",1992,422443.3224,315742.2346,133641.707,69219.6622
"01495000",1993,540330.9593,326823.6564,173286.8946,74155.2268
"01495000",1994,568942.5771,339203.5265,154690.9727,79090.7909
"01495000",1995,542459.0218,350284.9377,152509.0425,84026.3558
"01495000",1996,594206.8663,362664.8086,130569.435,88961.9203
"01495000",1997,585247.7859,375044.6619,135089.7873,93897.4849
"01495000",1998,753324.5955,363963.2408,171217.7439,90094.4395
"01495000",1999,900415.939,351583.3698,183305.6235,86291.3946
"01495000",2000,1160845.3012,337300.6362,270420.1109,82488.3492
"01495000",2001,1064443.3814,326219.232,224095.0171,78685.3042
"01495000",2002,1629660.6179,315137.7907,320814.4653,74882.2588
"01495000",2003,974289.779,308735.1796,191770.4584,72395.38
"01495000",2004,1216419,304235.4594,223422.4019,69908.5012
"01495000",2005,1247394.963,296534.4362,206402.1673,67421.6225
"01495000",2006,1288734.0491,290131.8255,224711.2911,64934.7437
"01495000",2007,688988.0131,285632.108,101012.9471,62447.8647
"01495000",2008,807771.4859,284333.6759,137309.3733,62037.5919
"01495000",2009,1109028.0238,278535.5092,125002.93,61627.3192
"01495000",2010,1133595.2218,277237.0804,144957.9799,61217.0464
"01495000",2011,1311749.5097,274640.2195,169735.4902,60806.774
"01495000",2012,1567519.7273,273341.7906,207284.8442,60396.5011
"01502500",1985,1439579.1145,2011618.3717,457230.5842,348609.1397
"01502500",1986,1140955.7671,1966819.5523,362904.6844,342490.8785
"01502500",1987,1055629.7165,1941533.8379,361234.3315,336372.6161
"01502500",1988,951559.7416,1889721.7279,332339.7144,328825.4166
"01502500",1989,974745.1013,1850129.8209,340570.8481,321278.2192
"01502500",1990,1187006.3085,1795508.2534,386435.4083,313731.019
"01502500",1991,1032310.9082,1743696.1808,309058.2986,306183.8209
"01502500",1992,1251732.9238,1681888.2849,421472.2453,298636.6229
"01502500",1993,1174428.5245,1653600.8005,344729.4973,293174.3558
"01502500",1994,1416292.8073,1623264.5435,409747.7259,287712.087
"01502500",1995,1158278.4491,1597959.5713,330504.2884,282249.819
"01502500",1996,729734.3435,1546801.8451,219978.1601,276787.552
"01502500",1997,757947.3102,1514310.5081,208438.9437,271325.2827
"01502500",1998,917632.6058,1504314.6385,228519.4671,272391.9266
"01502500",1999,1087958.2484,1473324.12,247565.2154,273458.5703
"01502500",2000,850636.3794,1445316.1463,198241.4251,274525.2134
"01502500",2001,1012204.4279,1432337.7907,223628.6746,275591.8556
"01502500",2002,972586.0019,1404329.7499,239169.7446,276658.4996
"01502500",2003,944159.4592,1351035.9515,173218.8415,266364.9809
"01502500",2004,1196037.1914,1279730.0627,214753.3901,256071.4627
"01502500",2005,1017696.4176,1228591.4283,177405.8126,245777.9439
"01502500",2006,1109727.9529,1160922.3057,176315.4866,235484.4264
"01502500",2007,789034.9323,1107628.5879,138137.2017,225190.907
"01502500",2008,768023.8555,1097459.6694,130148.183,221078.79
"01502500",2009,600232.9743,1067884.0977,87163.399,216966.6725
"01502500",2010,725883.3508,1053511.272,127302.809,212854.556
"01502500",2011,716469.0236,1043996.6537,113101.9862,208742.4393
"01502500",2012,703222.3995,1011611.6935,110967.3252,204630.3224
"01503000",1985,3756945.314,7142159.8961,1194448.2016,1256604.4856
"01503000",1986,2904550.8532,6915641.7259,924898.8314,1225816.8711
"01503000",1987,2630527.8518,6780405.5321,906612.5056,1195029.2543
"01503000",1988,2344293.8076,6597792.0776,828347.2378,1169688.6789
"01503000",1989,2398970.5523,6459553.497,847891.3811,1144348.1092
"01503000",1990,2910151.5887,6265853.4329,956013.8197,1119007.5393
"01503000",1991,2537073.5459,6075640.4125,764042.4215,1093666.9656
"01503000",1992,3035661.527,5864563.4943,1032988.921,1068326.3938
"01503000",1993,2822916.4007,5759380.1229,839506.8617,1045264.1073
"01503000",1994,3384386.8861,5645196.9277,986833.8019,1022201.8172
"01503000",1995,2720905.2167,5528370.4906,781335.9729,999139.5285
"01503000",1996,1715952.9435,5357986.1878,520661.9003,976077.2406
"01503000",1997,1760081.6345,5240310.1278,486655.1708,953014.9475
"01503000",1998,2177827.3542,5205202.8579,544950.0729,959992.2056
"01503000",1999,2614197.1582,5120771.109,597457.3306,966969.4578
"01503000",2000,2076540.2264,5033624.2321,487547.6109,973946.7124
"01503000",2001,2490508.6567,5001246.7152,553625.8351,980923.9636
"01503000",2002,2446396.3292,4905808.1866,604742.2069,987901.2207
"01503000",2003,2349460.0173,4727415.3307,433743.0856,950631.9008
"01503000",2004,2967740.5657,4471517.9544,537365.7003,913362.5838
"01503000",2005,2542532.7604,4287003.2812,445474.9827,876093.2651
"01503000",2006,2749999.7747,4054495.2119,440143.1736,838823.947
"01503000",2007,1777739.3936,3851298.2224,311788.5445,801554.6288
"01503000",2008,1741232.7478,3802234.0342,295999.7348,783971.3303
"01503000",2009,1349103.2718,3665981.7468,196154.2022,766388.0357
"01503000",2010,1612390.1327,3605748.2695,282714.5713,748804.7406
"01503000",2011,1573215.5689,3557352.7547,248766.3329,731221.4453
"01503000",2012,1528391.234,3427228.7105,242091.1734,713638.1536
"01515000",1985,8729750.4813,15822721.8623,2774587.5732,2818660.3166
"01515000",1986,7280480.581,15402839.6303,2317475.8927,2760516.7112
"01515000",1987,6955582.4926,15165655.5312,2358461.7023,2702373.0987
"01515000",1988,6175002.8629,14790925.0352,2118698.2473,2646241.402
"01515000",1989,6119523.073,14504680.4042,2095502.6318,2590109.7068
"01515000",1990,7204234.3142,14110835.7455,2306510.5172,2533978.014
"01515000",1991,6041320.2142,13750117.5664,1790951.0578,2477846.3194
"01515000",1992,7195015.164,13311802.3555,2369192.5507,2421714.6227
"01515000",1993,6915144.2146,13070252.2579,1986761.7706,2373608.0092
"01515000",1994,8328644.6555,12801342.1092,2365139.5892,2325501.3949
"01515000",1995,7058241.7466,12548149.0072,1987307.5006,2277394.7837
"01515000",1996,4565606.455,12214510.3059,1322927.2918,2229288.166
"01515000",1997,4783343.5366,11927365.8429,1280939.6821,2181181.5456
"01515000",1998,5684128.9501,11833143.5248,1390524.6972,2199143.9862
"01515000",1999,6756445.9207,11703452.4592,1511961.156,2217106.4214
"01515000",2000,5377476.9988,11557190.7154,1232525.3025,2235068.8647
"01515000",2001,6371864.0885,11465770.505,1386743.2325,2253031.2894
"01515000",2002,6135623.1235,11294516.0014,1473099.6924,2270993.7308
"01515000",2003,5967163.7863,10956858.5243,1083325.6043,2208278.0676
"01515000",2004,7577587.0974,10565319.2089,1338765.0328,2145562.4078
"01515000",2005,6443636.1779,10216388.0735,1107370.0414,2082846.7475
"01515000",2006,7092594.2205,9847492.7522,1114315.2076,2020131.0903
"01515000",2007,5093309.3015,9495241.2409,871489.2206,1957415.4241
"01515000",2008,4655298.1728,9345086.2564,779798.7571,1915815.0377
"01515000",2009,3721810.3434,9085083.9648,517728.367,1874214.6481
"01515000",2010,4252330.1025,8892106.5023,719428.356,1832614.256
"01515000",2011,4175430.4194,8744749.6673,635261.3672,1791013.8726
"01515000",2012,3995465.5734,8509596.9937,609953.5297,1749413.4859
"01529500",1985,1656704.4265,980571.9858,526192.7898,191181.7988
"01529500",1986,1334226.7981,960864.5702,424467.4325,184350.685
"01529500",1987,1215711.8643,944446.4725,417949.052,177519.5697
"01529500",1988,1090614.2145,925848.2066,383748.7686,177089.4572
"01529500",1989,1120492.6983,922558.8883,394188.0608,176659.3431
"01529500",1990,1366817.8479,920551.5321,447136.5137,176229.2299
"01529500",1991,1190994.0414,921274.2314,357526.0191,175799.116
"01529500",1992,1439734.3738,902675.8769,487226.298,175369.0025
"01529500",1993,1383749.326,902679.0269,408620.9234,175440.9172
"01529500",1994,1721735.3229,906694.2035,500862.7725,175512.8314
"01529500",1995,1443919.9714,894118.3853,413776.0484,175584.7445
"01529500",1996,938778.3189,894674.4963,286296.7736,175656.658
"01529500",1997,1009343.1583,898133.5549,280201.0226,175728.5728
"01529500",1998,1177339.8726,886286.7376,294563.5763,178108.365
"01529500",1999,1336660.9769,891027.7565,304993.9375,180488.1585
"01529500",2000,1001688.7095,895215.8124,233753.699,182867.9498
"01529500",2001,1147895.2673,884091.7857,253447.0084,185247.7434
"01529500",2002,1061775.243,888832.8038,260264.4184,187627.5352
"01529500",2003,1032073.0295,909442.475,189019.0549,193276.6894
"01529500",2004,1308559.8478,932612.5578,234327.7678,198925.8448
"01529500",2005,1113668.6079,953775.2743,193677.3469,204574.9997
"01529500",2006,1216660.2785,976945.3506,192894.866,210224.1543
"01529500",2007,1183353.9121,997555.0223,209429.4254,215873.3085
"01529500",2008,1228275.4638,1003191.1841,209423.7685,217753.5793
"01529500",2009,979745.7652,1028324.4314,145393.8301,219633.8501
"01529500",2010,1255863.5673,1033410.7854,224187.0425,221514.1192
"01529500",2011,1280141.001,1038493.9689,206093.2249,223394.39
"01529500",2012,1311375.9316,1044303.0316,210789.7557,225274.6594
"01531000",1985,4355584.6821,6147342.8005,1410462.8836,1190755.0674
"01531000",1986,3566850.7455,6053005.2927,1159535.154,1159912.1499
"01531000",1987,3426845.8961,5916468.2504,1161162.839,1129069.2309
"01531000",1988,3128550.104,5842613.7455,1086712.2442,1127574.1757
"01531000",1989,3153124.9451,5826225.1864,1096574.4692,1126079.1177
"01531000",1990,3718264.267,5773935.0538,1207942.8576,1124584.062
"01531000",1991,3324206.9336,5749273.5964,1009203.0636,1123089.0064
"01531000",1992,3811679.7942,5679043.9778,1299239.3591,1121593.9476
"01531000",1993,3908167.0903,5625794.397,1193983.8701,1116627.7192
"01531000",1994,4609092.3438,5613292.4413,1338086.7648,1111661.4905
"01531000",1995,3821486.5062,5539803.542,1109029.7698,1106695.2591
"01531000",1996,2787648.021,5489700.0258,801038.4319,1101729.0306
"01531000",1997,2876249.5328,5474049.0356,786653.4931,1096762.8021
"01531000",1998,3231327.9651,5419667.9538,806677.2125,1121519.0213
"01531000",1999,3514269.7389,5424993.2525,798124.0709,1146275.2399
"01531000",2000,2838800.6155,5425179.1322,675852.9771,1171031.4601
"01531000",2001,2981941.9726,5367895.8572,660778.4118,1195787.6764
"01531000",2002,2984605.8109,5368634.648,708313.072,1220543.8945
"01531000",2003,2600073.5752,5337340.0452,487213.5448,1208987.0763
"01531000",2004,3284070.9209,5297707.6811,600456.2452,1197430.2613
"01531000",2005,2853672.6526,5266966.2841,501068.3904,1185873.4435
"01531000",2006,3111136.7911,5236223.6091,508727.4583,1174316.6268
"01531000",2007,3168157.5631,5204928.9195,535016.7342,1162759.8072
"01531000",2008,3150957.7204,5180447.4833,547678.8004,1163799.7081
"01531000",2009,2767247.4711,5221121.3589,389048.0178,1164839.6117
"01531000",2010,3209101.6616,5196090.1448,545531.9688,1165879.5094
"01531000",2011,3184087.2328,5171055.7104,497242.3242,1166919.407
"01531000",2012,3253000.9946,5146392.9401,505644.0151,1167959.3087
"01531500",1985,13670528.6303,23773494.5326,4384353.9453,4362480.1575
"01531500",1986,11336568.909,23278031.9026,3644774.7634,4280478.8723
"01531500",1987,10940350.5416,22922180.4857,3700625.2215,4198477.5753
"01531500",1988,9832394.8809,22467501.9439,3380481.387,4145041.167
"01531500",1989,9776431.8092,22159295.9524,3358876.9032,4091604.7596
"01531500",1990,11464741.4356,21707055.7418,3684169.6759,4038168.355
"01531500",1991,9866609.0712,21312956.7246,2954156.6577,3984731.9484
"01531500",1992,11517296.7341,20799248.9575,3840693.804,3931295.5393
"01531500",1993,11458592.3499,20459931.0658,3383416.9889,3869101.544
"01531500",1994,13626631.4214,20152709.467,3898001.8976,3806907.5471
"01531500",1995,11477219.0012,19782324.3809,3272219.3932,3744713.5532
"01531500",1996,7935262.2177,19373297.8868,2268688.0911,3682519.5545
"01531500",1997,8246530.4606,19026389.605,2219824.8825,3620325.5529
"01531500",1998,9510415.3611,18855815.5491,2342244.7438,3665428.5383
"01531500",1999,10851366.9076,18733072.7515,2437479.2102,3710531.5163
"01531500",2000,8777672.6937,18565026.3452,2044789.1899,3755634.5043
"01531500",2001,9830587.8447,18394352.2053,2151671.8843,3800737.4706
"01531500",2002,9689627.8265,18202796.4334,2303117.224,3845840.456
"01531500",2003,8947728.1148,17787863.1518,1645216.2905,3759007.0992
"01531500",2004,11340332.2708,17290600.5834,2029380.6262,3672173.7512
"01531500",2005,9739139.867,16865877.3301,1686038.4028,3585340.3979
"01531500",2006,10691880.8301,16402757.927,1707799.9645,3498507.0504
"01531500",2007,8782513.3141,15974570.7523,1483848.5561,3411673.6918
"01531500",2008,8250051.0782,15749245.8275,1407243.0052,3357262.9264
"01531500",2009,6980827.9651,15480441.9135,966612.6087,3302852.1586
"01531500",2010,7903197.5805,15211744.7978,1327545.1939,3248441.3861
"01531500",2011,7770444.8609,14989074.8252,1188555.6276,3194030.6189
"01531500",2012,7660050.9064,14679501.4346,1171144.8801,3139619.8541
"01536500",1985,15813052.8768,29042368.9662,5138170.6894,5378361.7205
"01536500",1986,13096831.9944,28477669.6205,4266550.6274,5295734.1621
"01536500",1987,13181023.6584,28079934.4425,4421205.7661,5213106.5938
"01536500",1988,12020524.9049,27590278.8782,4089290.7108,5166799.3407
"01536500",1989,11857489.4915,27254630.3348,4032614.5718,5120492.0934
"01536500",1990,13610271.8235,26774825.1694,4350772.5245,5074184.8486
"01536500",1991,11951365.8261,26330495.8997,3602398.8122,5027877.6023
"01536500",1992,13527053.8565,25789972.966,4522136.6853,4981570.3521
"01536500",1993,14130369.5299,25333640.1375,4266804.7442,4890524.1593
"01536500",1994,16422280.4263,24943741.5369,4682952.4969,4799477.9682
"01536500",1995,13936534.5637,24456460.7365,4000280.5434,4708431.7781
"01536500",1996,10595209.9261,23968564.8845,2892895.6729,4617385.5838
"01536500",1997,10855017.0472,23511768.3871,2870580.9107,4526339.3829
"01536500",1998,12102252.2946,23233621.5812,2956267.4259,4571519.1652
"01536500",1999,13305033.6605,23056983.3383,2952485.6031,4616698.9365
"01536500",2000,11327112.4541,22781539.0136,2655055.747,4661878.7219
"01536500",2001,11823029.5289,22526535.8567,2576492.684,4707058.4783
"01536500",2002,12345600.2175,22230632.7109,2826068.6167,4752238.2614
"01536500",2003,10528395.8229,21689844.3576,1958657.777,4633016.6863
"01536500",2004,13271294.4498,21016448.9623,2391914.0507,4513795.1147
"01536500",2005,11721502.7063,20465870.429,2020640.7841,4394573.5422
"01536500",2006,12765788.2495,19818456.3721,2073933.9777,4275351.9748
"01536500",2007,11133309.7703,19264416.9319,1818330.8485,4156130.3969
"01536500",2008,10283093.5019,18939375.8713,1770401.2929,4075724.3081
"01536500",2009,9331933.0256,18547336.6237,1235779.5757,3995318.222
"01536500",2010,9846068.6034,18185927.6347,1575516.6092,3914912.1303
"01536500",2011,9599903.3912,17863091.5599,1421060.0373,3834506.0394
"01536500",2012,9470081.4457,17453349.0727,1409431.1841,3754099.9553
"01540500",1985,17576413.7463,30580559.9513,5758584.1101,5764375.0767
"01540500",1986,14549326.1484,29979389.4512,4779591.1161,5670409.6446
"01540500",1987,15034994.6779,29562200.9561,5017426.9712,5576444.2048
"01540500",1988,13855494.778,29012150.6398,4683310.9105,5521332.2244
"01540500",1989,13625899.9575,28633758.0953,4604811.3333,5466220.251
"01540500",1990,15456853.2443,28138915.0046,4924414.9521,5411108.2798
"01540500",1991,13769469.9953,27648927.8711,4167728.2009,5355996.3068
"01540500",1992,15303304.31,27064468.8491,5124556.1375,5300884.3285
"01540500",1993,16551243.3116,26643166.7811,5067354.3204,5222819.3382
"01540500",1994,19018395.4747,26288824.8174,5412747.2268,5144754.3508
"01540500",1995,16270538.9752,25837510.0426,4692404.7645,5066689.3613
"01540500",1996,13179750.9777,25355746.7871,3502267.4185,4988624.3685
"01540500",1997,13456312.0944,24934507.6532,3523660.532,4910559.3706
"01540500",1998,14670415.5924,24651895.4885,3567857.0418,4946983.4269
"01540500",1999,15712400.1366,24428572.6491,3461022.3399,4983407.4726
"01540500",2000,13810668.3618,24148664.8628,3252595.7807,5019831.5385
"01540500",2001,13742216.8191,23891700.9573,2987483.1017,5056255.5709
"01540500",2002,14884875.2268,23546199.9407,3328701.8056,5092679.6325
"01540500",2003,12028631.9298,23016177.0268,2257544.8456,4971955.3626
"01540500",2004,15108131.9049,22322627.5061,2738800.3256,4851231.0983
"01540500",2005,13598547.3551,21753612.1403,2339373.1362,4730506.8324
"01540500",2006,14739253.0498,21099234.8728,2423924.735,4609782.5711
"01540500",2007,13878256.7766,20527319.5902,2206201.0945,4489058.3023
"01540500",2008,12683560.2352,20219161.3216,2204567.1138,4414271.9779
"01540500",2009,12242590.5685,19845502.929,1572101.727,4339485.6581
"01540500",2010,12326320.2625,19502473.6188,1896965.6103,4264699.3314
"01540500",2011,11971271.7641,19198801.2903,1726943.5859,4189913.006
"01540500",2012,11922868.7335,18807437.7678,1731114.4693,4115126.6884
"01542500",1985,533089.9616,932043.2438,187559.9849,217322.3439
"01542500",1986,475213.3784,931931.0139,168155.6753,217180.5641
"01542500",1987,688801.7757,931931.0139,221537.9758,217038.7853
"01542500",1988,708449.9691,904900.1378,221744.9215,213229.4441
"01542500",1989,699906.6109,890725.0528,218661.3551,209420.105
"01542500",1990,727388.2552,863801.9907,222540.6915,205610.7619
"01542500",1991,736206.7273,859773.5016,227266.2262,201801.421
"01542500",1992,737875.0834,832745.7941,244206.7859,197992.0785
"01542500",1993,1025382.0033,833313.5153,337678.2033,196695.2319
"01542500",1994,1131196.7923,830498.6713,312577.7837,195398.3882
"01542500",1995,1072791.7078,817663.673,313258.3879,194101.5443
"01542500",1996,1221049.9497,814848.8407,278877.348,192804.7017
"01542500",1997,1245134.2796,812038.4067,302331.7957,191507.8566
"01542500",1998,1239341.3899,811392.4761,286984.8052,191673.407
"01542500",1999,1191378.5424,801254.6993,242997.8128,191838.9573
"01542500",2000,1239706.3837,797342.8473,289808.7588,192004.5082
"01542500",2001,987442.3887,797246.9973,206200.7576,192170.0566
"01542500",2002,1319250.3265,786559.1309,252518.8677,192335.6057
"01542500",2003,816900.8348,781981.6486,158118.6228,186287.1757
"01542500",2004,986666.2088,763458.9297,179612.947,180238.7457
"01542500",2005,1037880.4014,735336.5461,169848.499,174190.3054
"01542500",2006,1059064.3843,707214.1463,182510.8041,168141.8824
"01542500",2007,1107042.4348,675275.7677,159636.1266,162093.4523
"01542500",2008,963806.2947,682473.5196,168188.9935,159175.4142
"01542500",2009,1050070.7669,665685.3563,118071.5062,156257.3751
"01542500",2010,844991.2063,659589.4708,104683.7676,153339.3391
"01542500",2011,798250.6495,643351.4085,98745.3145,150421.3031
"01542500",2012,753906.1949,623180.6996,99933.4843,147503.2616
"01549760",1985,2068751.1903,3735990.802,727860.6848,795940.6491
"01549760",1986,1895211.8295,3721176.5162,669984.2219,793666.2332
"01549760",1987,2418955.5857,3692624.5155,777915.3372,791391.8172
"01549760",1988,2386730.6609,3662498.8105,772999.7907,784419.5092
"01549760",1989,2293147.5327,3629374.6629,742627.4223,777447.2036
"01549760",1990,2391541.3613,3579821.1588,743243.7319,770474.894
"01549760",1991,2349806.287,3556830.9909,730821.8687,763502.5878
"01549760",1992,2291486.1637,3519722.9112,777765.5588,756530.2791
"01549760",1993,3159050.4371,3537728.7006,1044841.26,759172.3197
"01549760",1994,3425005.7509,3547964.0284,963679.2864,761814.3663
"01549760",1995,3106695.8341,3541730.4417,922186.5713,764456.4096
"01549760",1996,3476481.6366,3557531.9092,821526.9225,767098.4577
"01549760",1997,3536502.573,3566580.9799,890320.4582,769740.4993
"01549760",1998,3523471.516,3613396.6624,841366.9725,787920.2673
"01549760",1999,3330226.5461,3645098.3197,706226.3252,806100.0422
"01549760",2000,3472587.5773,3674041.738,838530.6469,824279.813
"01549760",2001,2706542.57,3737255.9199,581725.0877,842459.5779
"01549760",2002,3625532.2122,3755901.1991,721553.654,860639.3486
"01549760",2003,2124007.7158,3709746.9227,425296.1104,842389.9024
"01549760",2004,2604214.1293,3621797.0243,495050.6144,824140.4595
"01549760",2005,2641412.2861,3540839.4646,451829.4329,805891.0039
"01549760",2006,2791999.4338,3470402.57,497968.9405,787641.5695
"01549760",2007,3269293.1714,3381177.599,462443.7332,769392.127
